fips,% Foreign Born,Veterans,Mean Travel Time,Median Household Income,Below Poverty Level,Total Number of Firms,% Black-owned Firms,% Asian-owned Firms,% Hispanic-owned Firms,% Women-owned Firms,Manufacturers Shipments ($1000),Retail Sales ($1000),Retail Sales per Capita,Building permits,Population per Square Mile,Ben Carson,Carly Fiorina,Chris Christie,Donald Trump,Jeb Bush,John Kasich,Marco Rubio,Mike Huckabee,Rand Paul,Rick Santorum,Ted Cruz,Most Votes
48079,15,141,16.7,38650,15.1,0,0,0,0,0,0,26876,8706,1,4,39,0,0,153,0,15,122,0,0,0,353,"('Votes', 'Ted Cruz')"
48081,3.7,301,21.5,40795,11,0,0,0,0,0,0,24506,7233,0,3.6,50,0,0,251,0,23,85,0,0,0,405,"('Votes', 'Ted Cruz')"
48083,0.7,799,23.3,31373,27.6,1174,0,0,0,26.3,0,47942,5646,0,7,124,0,0,674,0,34,208,0,0,0,1149,"('Votes', 'Ted Cruz')"
48085,17.6,42843,27.5,82762,7.8,78539,4.6,10,7.2,28,7433796,12350753,16850,10635,930,4019,0,0,29772,0,6893,27082,0,0,0,46094,"('Votes', 'Ted Cruz')"
48087,12,204,19.3,41576,20.4,0,0,0,0,0,0,17184,5788,0,3.3,61,0,0,153,0,9,66,0,0,0,266,"('Votes', 'Ted Cruz')"
48089,8.4,1689,23.8,45146,16.6,1831,0,0,0,29,307342,226783,11050,10,21.7,100,0,0,1078,0,97,470,0,0,0,1956,"('Votes', 'Ted Cruz')"
48091,6.2,12595,29.9,65839,10.2,12349,0,0,10.3,25.8,1093683,1539740,14632,2075,193.9,1176,0,0,7532,0,1044,5099,0,0,0,13004,"('Votes', 'Ted Cruz')"
48093,6.9,1176,21.8,36020,26.4,0,0,0,0,0,0,117792,8744,3,14.9,139,0,0,908,0,42,319,0,0,0,1387,"('Votes', 'Ted Cruz')"
48095,30.3,267,24.9,51411,16.5,137,0,0,0,0,0,17668,4930,0,4.2,48,0,0,221,0,21,75,0,0,0,280,"('Votes', 'Ted Cruz')"
48097,7.9,2935,24.3,50067,14.8,4564,0,0,4.9,0,579742,499700,13006,25,43.9,396,0,0,2692,0,252,986,0,0,0,4143,"('Votes', 'Ted Cruz')"
48099,5.5,9150,20.1,49819,13.4,3067,4.8,3.5,6.2,25.7,0,442577,6096,146,71.7,411,0,0,2404,0,227,883,0,0,0,3327,"('Votes', 'Ted Cruz')"
48101,4.3,103,17.4,34639,15.4,99,0,0,0,0,0,12673,8219,0,1.7,16,0,0,81,0,4,14,0,0,0,168,"('Votes', 'Ted Cruz')"
48103,16.5,228,24.5,50417,13.8,407,0,0,0,39.6,0,47808,12379,1,5.6,51,0,0,249,0,11,169,0,0,0,468,"('Votes', 'Ted Cruz')"
48105,10.3,209,17.2,50475,16.7,0,0,0,0,0,0,58893,15572,0,1.3,16,0,0,50,0,0,29,0,0,0,88,"('Votes', 'Ted Cruz')"
48107,5.2,297,19.7,38187,26.5,455,0,0,0,31,0,23791,3807,5,6.7,51,0,0,184,0,22,86,0,0,0,353,"('Votes', 'Ted Cruz')"
48109,13,143,10.9,37105,25.2,241,0,0,0,0,0,106249,42653,1,0.6,2,0,0,30,0,1,9,0,0,0,36,"('Votes', 'Ted Cruz')"
48111,17.3,297,14,40895,18.1,675,0,0,0,0,0,85370,13911,20,4.5,56,0,0,254,0,13,89,0,0,0,390,"('Votes', 'Ted Cruz')"
48113,23.1,106414,26,49481,19.1,228604,13.6,6.9,15.3,28.1,39047030,33177208,13929,14360,2718,5886,0,0,43303,0,13732,45962,0,0,0,61072,"('Votes', 'Ted Cruz')"
48115,8.3,489,14,39714,21.9,887,0,0,0,0,0,148370,10747,7,15.4,119,0,0,516,0,47,380,0,0,0,943,"('Votes', 'Ted Cruz')"
48117,16.7,690,15.1,41444,18.9,1740,0,0,0,22.1,470796,224228,12227,10,12.9,98,0,0,424,0,75,301,0,0,0,993,"('Votes', 'Ted Cruz')"
48119,1,548,27.7,40375,17.9,384,0,0,0,0,0,26426,4920,2,20.4,59,0,0,451,0,24,133,0,0,0,553,"('Votes', 'Ted Cruz')"
48121,14.2,39891,27.4,74155,8.7,58767,5.3,6.2,8.6,30.1,4008259,7668326,12465,3565,754.3,4004,0,0,24341,0,4782,21007,0,0,0,39404,"('Votes', 'Ted Cruz')"
48123,2.6,1742,24.4,46454,13.5,1509,0,0,0,26.5,110375,159887,8108,5,22.1,107,0,0,1124,0,78,368,0,0,0,1772,"('Votes', 'Ted Cruz')"
48125,3.5,220,15.9,38401,18.8,0,0,0,0,0,0,11311,4577,0,2.7,49,0,0,165,0,5,54,0,0,0,267,"('Votes', 'Ted Cruz')"
48127,6.6,433,15.5,36681,26.5,1017,0,0,0,0,0,74775,7658,5,7.5,1,0,0,30,0,3,11,0,0,0,55,"('Votes', 'Ted Cruz')"
48129,2.2,292,20.4,42411,16.7,0,0,0,0,0,0,29218,7637,1,4,72,0,0,248,0,34,73,0,0,0,358,"('Votes', 'Ted Cruz')"
48131,3.4,650,22.9,34131,19.7,1015,0,0,60.6,21.8,0,49609,4084,0,6.6,6,0,0,47,0,2,12,0,0,0,57,"('Votes', 'Ted Cruz')"
48133,4,1657,21.2,34914,19,1747,0,0,0,23.4,135464,259667,14170,0,20.1,133,0,0,1048,0,51,341,0,0,0,2221,"('Votes', 'Ted Cruz')"
48135,13.7,7071,20.4,51466,15.9,11745,2,1.6,30.5,26.3,2049699,2090614,16222,556,152.8,831,0,0,4449,0,287,2284,0,0,0,7232,"('Votes', 'Ted Cruz')"
48137,12.7,156,22.9,43839,18.4,435,0,0,0,0,0,11690,6063,0,0.9,22,0,0,208,0,9,79,0,0,0,223,"('Votes', 'Ted Cruz')"
48139,7.8,9986,29,61952,11.9,14160,0,0,10.3,26.6,4080603,1323106,9265,1096,159.9,1257,0,0,6927,0,551,3815,0,0,0,12546,"('Votes', 'Ted Cruz')"
48141,26,49258,23.2,40157,23.3,63143,2.2,2,61.4,27.1,14423498,8460929,11625,3043,790.6,1256,0,0,7270,0,1069,7378,0,0,0,10919,"('Votes', 'Ted Cruz')"
48143,8.5,2299,18.2,39586,22.3,3925,0,0,0,0,849331,445038,12543,85,35,367,0,0,2030,0,150,919,0,0,0,3286,"('Votes', 'Ted Cruz')"
48145,5.7,1359,27,32908,20.9,1121,0,0,0,0,0,71633,4249,3,23.3,81,0,0,894,0,73,191,0,0,0,1150,"('Votes', 'Ted Cruz')"
48147,4.5,3299,28.2,44355,17.2,2254,0,0,0,0,135858,297301,9044,27,38.1,252,0,0,1831,0,128,551,0,0,0,2818,"('Votes', 'Ted Cruz')"
48149,7.9,2071,23,48015,11.6,3232,0,0,0,19.6,277817,262010,11611,6,25.8,195,0,0,2047,0,163,832,0,0,0,2851,"('Votes', 'Ted Cruz')"
48151,2.1,293,20.9,42125,17.1,379,0,0,0,0,0,12001,3040,0,4.4,33,0,0,140,0,12,61,0,0,0,306,"('Votes', 'Ted Cruz')"
48153,5.6,312,18.1,42279,20.3,619,0,0,0,13.9,0,40010,6026,6,6.5,97,0,0,238,0,34,190,0,0,0,711,"('Votes', 'Ted Cruz')"
48155,1.5,93,12.7,33750,15.4,154,0,0,0,0,0,7042,5037,0,1.9,1,0,0,11,0,0,0,0,0,0,18,"('Votes', 'Ted Cruz')"
48157,25.9,26189,30.6,85297,8.4,50412,16.5,16.5,15.9,32,4986616,5306163,10440,9268,679.5,2042,0,0,16924,0,3321,13388,0,0,0,31422,"('Votes', 'Ted Cruz')"
48159,6.9,995,22.4,45523,14.4,977,0,0,0,0,0,87874,7968,1,37.3,122,0,0,700,0,82,354,0,0,0,1155,"('Votes', 'Ted Cruz')"
48161,7.2,1756,24.3,44502,15.6,1590,0,0,0,0,0,254298,13512,7,22.6,300,0,0,1538,0,86,433,0,0,0,2204,"('Votes', 'Ted Cruz')"
48163,9.7,935,17.4,35849,24,1214,0,0,53.8,31.7,0,107560,6679,11,15.2,19,0,0,112,0,4,31,0,0,0,198,"('Votes', 'Ted Cruz')"
48165,19.2,472,16.7,52910,16.8,1564,0,0,0,18.3,0,82554,5575,15,11.7,167,0,0,610,0,30,280,0,0,0,1274,"('Votes', 'Ted Cruz')"
48167,9.7,21663,26.7,61877,13.3,22869,7.6,5.9,10.3,30,23480817,2750294,9700,3006,769.9,1207,0,0,11961,0,1466,6029,0,0,0,17483,"('Votes', 'Ted Cruz')"
48169,39.5,268,15,47540,15.5,0,0,0,0,0,0,34963,7370,0,7.2,65,0,0,224,0,21,89,0,0,0,574,"('Votes', 'Ted Cruz')"
48171,7.8,2666,19.2,53668,12,4379,0,0,0,28.7,88259,311100,13247,39,23.5,345,0,0,2166,0,386,1505,0,0,0,3421,"('Votes', 'Ted Cruz')"
48173,14,39,22,69107,4.2,0,0,0,0,0,0,0,0,0,1.4,30,0,0,83,0,11,66,0,0,0,202,"('Votes', 'Ted Cruz')"
48175,2.1,704,29.4,50923,14.7,548,0,0,0,29.2,0,37331,5332,0,8.5,40,0,0,509,0,33,176,0,0,0,747,"('Votes', 'Ted Cruz')"
48177,13.2,1083,21.4,39248,21.9,1554,0,0,0,27.1,444676,179237,9252,35,18.6,93,0,0,984,0,77,357,0,0,0,1698,"('Votes', 'Ted Cruz')"
48179,7.3,1467,19.5,43504,14.6,1689,0,0,0,0,683688,0,0,3,24.3,317,0,0,1329,0,78,371,0,0,0,2210,"('Votes', 'Ted Cruz')"
48181,5.7,9787,24.8,46429,15.7,12376,1.7,1.4,0,28.1,2542832,1594749,13493,271,129.6,1079,0,0,6136,0,739,2817,0,0,0,8647,"('Votes', 'Ted Cruz')"
48183,9.1,8642,20.2,45525,17.6,13320,8.8,0,3.9,25.3,4233987,2405150,20568,266,445.4,900,0,0,4703,0,735,2771,0,0,0,8363,"('Votes', 'Ted Cruz')"
48185,8.5,2462,33.8,43994,19.1,1896,0,0,0,0,892610,157336,6110,15,33.8,155,0,0,1404,0,85,432,0,0,0,2207,"('Votes', 'Ted Cruz')"
48187,6.9,15646,25.4,61958,9.7,9803,0,0,21.6,29.5,2154106,1026147,9115,765,184.9,857,0,0,5878,0,599,3573,0,0,0,9283,"('Votes', 'Ted Cruz')"
48189,9.5,1884,14.8,41191,22.3,2497,0,0,26.5,14.3,0,325074,9120,8,36.1,319,0,0,920,0,97,701,0,0,0,2202,"('Votes', 'Ted Cruz')"
48191,12.4,231,15.7,33006,23.8,119,0,0,0,0,0,23247,6817,0,3.8,27,0,0,156,0,6,33,0,0,0,270,"('Votes', 'Ted Cruz')"
48193,3,710,21.5,40655,12.6,1074,0,0,0,0,0,78583,9734,1,10.2,94,0,0,698,0,47,200,0,0,0,1065,"('Votes', 'Ted Cruz')"
48195,16.4,268,16.8,49150,17,0,0,0,0,0,0,60072,11548,17,6.1,69,0,0,318,0,28,151,0,0,0,682,"('Votes', 'Ted Cruz')"
48197,3.6,318,15.1,36377,26.6,228,0,0,0,0,0,22226,5387,0,6,41,0,0,223,0,15,68,0,0,0,290,"('Votes', 'Ted Cruz')"
48199,1.5,4159,27.8,53013,10.9,3909,0,0,0,0,0,612350,11835,117,61.3,393,0,0,4005,0,241,1049,0,0,0,6354,"('Votes', 'Ted Cruz')"
48201,25,181514,27.4,53137,18.5,370841,12.7,9.9,23,29.2,169275136,51899053,13276,40060,2402.4,9111,0,0,79793,0,17504,63199,0,0,0,147721,"('Votes', 'Ted Cruz')"
48203,5.3,4799,22.4,45675,16,6190,8.7,1.2,0,27.1,1564301,603936,9541,79,72.9,439,0,0,3102,0,298,1195,0,0,0,4995,"('Votes', 'Ted Cruz')"
48205,8.6,472,12.8,65750,8.6,0,0,0,0,0,0,34066,6549,0,4.1,55,0,0,247,0,41,146,0,0,0,577,"('Votes', 'Ted Cruz')"
48207,10.1,356,15.1,36857,18.9,478,0,0,0,0,0,59213,11504,2,6.5,80,0,0,209,0,17,82,0,0,0,409,"('Votes', 'Ted Cruz')"
48209,7.3,10834,29.3,58651,17,14240,1.8,0.9,18.1,26.2,1081843,1954688,13765,2305,231.7,948,0,0,4974,0,977,4337,0,0,0,8254,"('Votes', 'Ted Cruz')"
48211,11.9,213,17.2,56379,11.7,480,0,0,0,0,0,39206,11855,6,4.2,73,0,0,349,0,48,182,0,0,0,526,"('Votes', 'Ted Cruz')"
48213,5.8,7497,29.2,40900,18.9,6660,0,0,0,0,201948,657384,8341,68,89.9,687,0,0,4655,0,412,1800,0,0,0,7027,"('Votes', 'Ted Cruz')"
48215,29.3,23155,21.6,34146,34.8,65497,0,1.8,68.8,30.6,1503200,7898809,11254,3473,493.2,765,0,0,5521,0,412,4153,0,0,0,7098,"('Votes', 'Ted Cruz')"
48217,7.5,2994,29.5,40769,17,2855,0,0,7.1,26.3,153569,400271,11364,6,36.6,409,0,0,2900,0,205,925,0,0,0,4003,"('Votes', 'Ted Cruz')"
48219,7.4,1163,19.5,50565,15.7,1930,0,0,0,22,0,201686,9075,15,25.2,264,0,0,1017,0,80,525,0,0,0,2073,"('Votes', 'Ted Cruz')"
48221,5.4,6011,32.7,55754,12.1,5655,0,0,0,29.7,0,730014,14785,121,121.7,715,0,0,4511,0,471,2089,0,0,0,5948,"('Votes', 'Ted Cruz')"
48223,8.3,2731,21,43657,19.3,3182,0,0,0,20.9,923111,447708,13159,8,45.8,384,0,0,2069,0,154,848,0,0,0,3213,"('Votes', 'Ted Cruz')"
48225,4,2109,24.9,33119,19.7,1597,0,0,0,23.5,265384,159279,7027,5,19.3,181,0,0,1473,0,84,381,0,0,0,2137,"('Votes', 'Ted Cruz')"
48227,10.6,2843,16.2,45612,15.3,2148,0,0,9,25.2,2449585,341223,10608,33,38.9,209,0,0,1084,0,65,477,0,0,0,1822,"('Votes', 'Ted Cruz')"
48229,33.4,184,25.3,22545,44.1,0,0,0,0,0,0,12480,3898,0,0.8,11,0,0,76,0,0,26,0,0,0,71,"('Votes', 'Donald Trump')"
48231,6.6,8001,28.8,44858,19.9,6300,2.8,0,0,30.3,3134435,931267,11302,66,102.5,604,0,0,4203,0,352,1650,0,0,0,7249,"('Votes', 'Ted Cruz')"
48233,6.2,1901,19.7,44731,15.8,1524,0,0,0,0,0,210806,9707,0,25,277,0,0,1413,0,91,499,0,0,0,2418,"('Votes', 'Ted Cruz')"
48235,1.9,187,22.8,50357,8.7,0,0,0,0,0,0,0,0,0,1.5,25,0,0,91,0,7,58,0,0,0,228,"('Votes', 'Ted Cruz')"
48237,5,755,27.7,49038,16.7,1370,0,0,0,0,0,34121,3926,5,9.9,60,0,0,644,0,18,176,0,0,0,943,"('Votes', 'Ted Cruz')"
48239,6.2,941,23.7,49528,12.7,1310,0,0,0,0,0,133487,9533,18,17,81,0,0,795,0,48,312,0,0,0,1427,"('Votes', 'Ted Cruz')"
48241,3.3,3311,27.9,40417,17.8,3387,11.4,0,3.2,29.4,725620,371047,10809,8,38,214,0,0,2059,0,97,428,0,0,0,3026,"('Votes', 'Ted Cruz')"
48243,15.4,259,20.5,49056,7.4,0,0,0,0,0,0,7132,3227,0,1,36,0,0,144,0,12,74,0,0,0,230,"('Votes', 'Ted Cruz')"
48245,10.7,17635,19,42568,21,17642,19.8,6.7,6.6,28.8,0,3973125,16453,1061,287.9,680,0,0,5969,0,493,2342,0,0,0,9143,"('Votes', 'Ted Cruz')"
48247,11.7,304,27.9,36121,14,0,0,0,0,0,0,61626,12577,0,4.7,1,0,0,15,0,0,6,0,0,0,20,"('Votes', 'Ted Cruz')"
48249,4.5,2183,24.2,40585,21.7,3523,0,0,0,23,0,462397,11263,26,47.2,87,0,0,738,0,44,297,0,0,0,868,"('Votes', 'Ted Cruz')"
48251,7,10784,29.9,57535,12,13199,3,0,6.9,23.4,1441386,1269633,8490,960,208.3,1526,0,0,7265,0,476,3098,0,0,0,12070,"('Votes', 'Ted Cruz')"
48253,3.7,1808,23.4,41297,18.5,1607,0,0,0,17.6,0,163334,8527,1,21.8,165,0,0,963,0,92,314,0,0,0,1638,"('Votes', 'Ted Cruz')"
48255,5.7,1196,21.7,42862,23.3,1150,0,0,0,0,0,101827,6766,78,19.8,41,0,0,348,0,16,134,0,0,0,647,"('Votes', 'Ted Cruz')"
48257,7.3,6981,31.8,61194,13.3,10231,0,0,0,27.2,1172591,943809,9770,219,132.4,774,0,0,5507,0,392,2159,0,0,0,8027,"('Votes', 'Ted Cruz')"
48259,8.3,3749,26.7,73410,9.3,5224,1.1,0,7.8,28,180918,808099,25877,380,50.4,479,0,0,2506,0,411,1840,0,0,0,4378,"('Votes', 'Ted Cruz')"
48261,17.4,30,17.7,43438,32.8,0,0,0,0,0,0,0,0,0,0.3,2,0,0,2,0,1,5,0,0,0,8,"('Votes', 'Ted Cruz')"
48263,3.4,60,10.5,46875,8.6,91,0,0,0,0,0,0,0,0,0.9,18,0,0,73,0,2,16,0,0,0,117,"('Votes', 'Ted Cruz')"
48265,6.3,6283,19.6,43601,14.9,6312,0,0,8.9,23.2,161752,719852,15159,91,45,617,0,0,3563,0,571,2310,0,0,0,4846,"('Votes', 'Ted Cruz')"
48267,7,410,16.5,43424,19.5,539,0,0,0,26.9,0,78662,17777,5,3.7,65,0,0,400,0,24,155,0,0,0,456,"('Votes', 'Ted Cruz')"
48269,17.1,6,11.2,65000,5.9,0,0,0,0,0,0,0,0,0,0.3,17,0,0,39,0,5,5,0,0,0,43,"('Votes', 'Ted Cruz')"
48271,15.3,497,21.8,33257,25.7,217,0,0,0,18.9,0,8052,2430,1,2.6,27,0,0,189,0,5,72,0,0,0,202,"('Votes', 'Ted Cruz')"
48273,7.4,2247,16.5,40566,24.5,2053,0,0,45,0,0,657070,21446,36,36.4,75,0,0,609,0,79,410,0,0,0,996,"('Votes', 'Ted Cruz')"
48275,7.9,279,14.6,34295,20.8,368,0,0,0,0,0,34309,9896,0,4.4,45,0,0,198,0,18,78,0,0,0,347,"('Votes', 'Ted Cruz')"
48277,4.2,3800,19.9,40104,19.1,5469,0,0,0,31.5,2411601,637577,13019,43,54.9,540,0,0,3287,0,280,1319,0,0,0,4096,"('Votes', 'Ted Cruz')"
48279,9.8,597,14.5,36727,22.1,1038,0,0,0,15.9,0,95775,6933,7,13.8,244,0,0,612,0,40,368,0,0,0,1121,"('Votes', 'Ted Cruz')"
48281,7.1,3231,28.4,49277,16.9,1639,0,0,0,29,0,207126,10008,236,27.6,196,0,0,1245,0,126,461,0,0,0,1705,"('Votes', 'Ted Cruz')"
48283,7.7,267,27.6,26756,21.7,424,0,0,34.7,30.2,0,79867,13480,24,4.6,8,0,0,115,0,1,47,0,0,0,126,"('Votes', 'Ted Cruz')"
48285,6,1280,27.2,44149,8.3,1762,0,0,0,27.7,238235,172013,9224,11,19.9,99,0,0,1216,0,84,369,0,0,0,2196,"('Votes', 'Ted Cruz')"
48287,7.2,1392,27.4,51534,12.4,1826,0,0,0,14,128453,162558,10056,3,26.4,133,0,0,1143,0,82,339,0,0,0,1462,"('Votes', 'Ted Cruz')"
48289,5.6,1862,24.3,44452,17.7,1647,0,0,0,0,0,159859,9761,0,15.7,151,0,0,1256,0,62,277,0,0,0,1921,"('Votes', 'Ted Cruz')"
48291,6.8,5416,34.1,47228,18.4,5296,0,0,9,0,0,653043,8729,300,65.3,411,0,0,4136,0,153,810,0,0,0,5805,"('Votes', 'Ted Cruz')"
48293,9.5,1809,20.8,38823,21.5,1648,0,0,0,39.5,210827,268348,11976,4,25.8,214,0,0,1273,0,70,347,0,0,0,1638,"('Votes', 'Ted Cruz')"
48295,12.9,235,19.4,57978,10.9,318,0,0,0,0,0,24490,8169,6,3.5,67,0,0,287,0,19,97,0,0,0,515,"('Votes', 'Ted Cruz')"
48297,5.1,1218,27.3,42829,17.1,1191,0,0,0,0,0,112717,9981,12,11.1,64,0,0,679,0,44,216,0,0,0,1081,"('Votes', 'Ted Cruz')"
48299,2.7,2750,23.7,44094,14.1,2875,0,0,0,0,0,113011,6183,202,20.7,219,0,0,1997,0,249,1041,0,0,0,2161,"('Votes', 'Ted Cruz')"
48301,0,2,24.5,68750,12,0,0,0,0,0,0,0,0,0,0.1,1,0,0,7,0,0,7,0,0,0,14,"('Votes', 'Ted Cruz')"
48303,5.6,15832,16,44397,20.4,23670,2.1,2,12.8,23.1,0,3924861,14929,2128,311.3,2746,0,0,9463,0,1488,7616,0,0,0,19163,"('Votes', 'Ted Cruz')"
48305,7.4,260,19.7,44375,20.2,0,0,0,0,0,0,19743,3415,3,6.6,92,0,0,294,0,28,182,0,0,0,678,"('Votes', 'Ted Cruz')"
48307,6.2,585,17.5,39194,16.6,1150,0,0,0,0,0,104265,13357,0,7.8,93,0,0,662,0,49,257,0,0,0,906,"('Votes', 'Ted Cruz')"
48309,8.3,16215,18.8,41922,22,16888,5.1,1.6,8.9,28.4,5888916,2942576,12892,1468,226.5,1682,0,0,7669,0,1597,4710,0,0,0,14285,"('Votes', 'Ted Cruz')"
48311,10.6,47,12.4,39500,19.2,87,0,0,0,0,0,0,0,0,0.6,10,0,0,157,0,7,44,0,0,0,172,"('Votes', 'Ted Cruz')"
48313,5.9,874,26.7,41732,25.2,0,0,0,0,0,0,178851,13503,4,29.3,95,0,0,671,0,39,194,0,0,0,1047,"('Votes', 'Ted Cruz')"
48315,1.4,1205,29.5,31967,23.2,824,0,0,0,0,0,66344,6230,2,27.7,87,0,0,694,0,29,147,0,0,0,714,"('Votes', 'Ted Cruz')"
48317,11.8,236,18.2,42607,15.8,0,0,0,0,0,0,45368,10274,3,5.2,52,0,0,205,0,11,133,0,0,0,518,"('Votes', 'Ted Cruz')"
48319,8.3,414,17.9,46865,13.6,827,0,0,0,0,0,28978,7426,4,4.3,54,0,0,320,0,42,152,0,0,0,677,"('Votes', 'Ted Cruz')"
48321,10.7,2636,22.7,43096,21.1,2943,0,0,0,23,0,313945,8547,222,33.4,126,0,0,1470,0,81,514,0,0,0,2109,"('Votes', 'Ted Cruz')"
48323,34.9,1159,20.3,31395,30.5,4417,0,0,78,0,0,504755,9897,99,42.4,18,0,0,143,0,3,88,0,0,0,171,"('Votes', 'Ted Cruz')"
48325,5.5,4392,29.7,55326,17.7,3877,0,0,28.6,0,75313,360081,8231,49,34.7,347,0,0,2203,0,149,1001,0,0,0,3632,"('Votes', 'Ted Cruz')"
48327,4.9,277,20.6,31215,23.5,0,0,0,0,0,0,16323,7758,0,2.5,25,0,0,211,0,20,70,0,0,0,226,"('Votes', 'Ted Cruz')"
48329,8.7,8820,18.8,62993,10.4,16151,2.5,3.1,16,24,533829,2276743,18058,1553,152,1277,0,0,4561,0,597,3438,0,0,0,10474,"('Votes', 'Ted Cruz')"
48331,4.6,1921,25.8,37391,19.2,1834,0,0,0,26.9,0,181361,7334,10,24.3,178,0,0,1370,0,103,421,0,0,0,1885,"('Votes', 'Ted Cruz')"
48333,7.3,411,17.5,44213,13.1,661,0,0,0,0,0,70373,14123,0,6.6,80,0,0,444,0,40,138,0,0,0,633,"('Votes', 'Ted Cruz')"
48335,6.4,625,22.5,42045,11.7,0,0,0,0,0,0,55754,6003,5,10.3,54,0,0,344,0,32,124,0,0,0,625,"('Votes', 'Ted Cruz')"
48337,4.6,1847,25.5,44231,15.6,2204,0,0,0,31.5,0,213681,10894,0,21.2,215,0,0,1610,0,89,459,0,0,0,2163,"('Votes', 'Ted Cruz')"
48339,12.9,32099,31.7,67766,12.4,40269,0,2.1,9.7,25.9,3667010,5260066,12748,7145,437.5,3329,0,0,24150,0,3574,13398,0,0,0,43797,"('Votes', 'Ted Cruz')"
48341,28.3,582,16.4,51181,15.4,1437,0,0,26,0,0,217873,10995,16,24.3,140,0,0,593,0,40,267,0,0,0,1282,"('Votes', 'Ted Cruz')"
48343,4.3,1204,23.1,37849,20.6,1102,7.4,0,0,36.9,1140439,70300,5402,1,51.3,100,0,0,508,0,26,182,0,0,0,695,"('Votes', 'Ted Cruz')"
48345,2.5,74,17.8,35845,25.5,257,0,0,0,0,0,5220,4085,0,1.2,8,0,0,137,0,9,42,0,0,0,239,"('Votes', 'Ted Cruz')"
48347,9.2,3412,18.7,36777,25.7,4826,8.1,0,3.4,19.1,1418896,691236,11048,68,68.2,481,0,0,2311,0,325,1298,0,0,0,5229,"('Votes', 'Ted Cruz')"
48349,11.3,3124,24.2,40795,21.1,3311,3.1,0.8,0,32.2,758537,471758,9664,23,47.3,358,0,0,2407,0,208,1009,0,0,0,3372,"('Votes', 'Ted Cruz')"
48351,2.3,1518,33.7,37246,16.1,842,0,0,0,0,0,50925,3704,0,15.5,68,0,0,692,0,20,107,0,0,0,863,"('Votes', 'Ted Cruz')"
48353,4.5,1008,17,36806,18.5,940,0,0,0,0,224883,179695,12325,0,16.7,166,0,0,826,0,97,412,0,0,0,1361,"('Votes', 'Ted Cruz')"
48355,7.7,28867,19.7,47057,18.4,29355,2.4,1.9,35,25.3,0,4314450,13529,2452,405.8,1034,0,0,8475,0,1504,5070,0,0,0,11072,"('Votes', 'Ted Cruz')"
48357,21.8,500,17.8,49964,17.3,1073,0,0,0,0,0,97444,10288,7,11.1,105,0,0,429,0,37,238,0,0,0,928,"('Votes', 'Ted Cruz')"
48359,3.5,83,17.6,48929,14.2,114,0,0,0,0,0,16797,8118,0,1.4,46,0,0,119,0,16,59,0,0,0,317,"('Votes', 'Ted Cruz')"
48361,2.2,6481,22.9,49507,14.4,6682,6.1,0,0,26.8,0,851995,10328,428,245.3,451,0,0,5135,0,321,1407,0,0,0,7478,"('Votes', 'Ted Cruz')"
48363,6.2,2430,23.7,41670,18.5,2948,0,0,0,0,307163,272673,9972,5,29.5,304,0,0,1935,0,135,674,0,0,0,2813,"('Votes', 'Ted Cruz')"
48365,4.1,1737,24.8,52453,12.7,1651,0,0,0,26.8,264006,221953,9638,14,29.7,230,0,0,1656,0,103,435,0,0,0,2756,"('Votes', 'Ted Cruz')"
48367,4.1,10653,31,64515,10.9,12395,0,0,4.5,24,550365,1517829,13971,382,129.4,1266,0,0,7944,0,597,3495,0,0,0,12883,"('Votes', 'Ted Cruz')"
48369,17.7,367,15,44943,21.3,718,0,0,0,0,0,39479,4199,13,11.7,89,0,0,218,0,24,145,0,0,0,728,"('Votes', 'Ted Cruz')"
48371,14.3,825,17,47019,16.7,1211,0,0,0,15,0,153994,9730,7,3.3,71,0,0,378,0,13,169,0,0,0,580,"('Votes', 'Ted Cruz')"
48373,6.4,4558,26.1,37855,20.2,4518,0,0,0,28.3,98527,445440,9587,469,43,362,0,0,2756,0,188,844,0,0,0,3272,"('Votes', 'Ted Cruz')"
48375,13.9,7520,18.3,37951,23.1,10506,0,0,17,28,0,2489973,20620,853,133.3,696,0,0,2764,0,354,1502,0,0,0,5400,"('Votes', 'Ted Cruz')"
48377,30.9,374,15.7,29634,24.8,0,0,0,0,0,0,42509,5616,9,2,8,0,0,32,0,1,18,0,0,0,38,"('Votes', 'Ted Cruz')"
48379,4.1,1375,32.6,44478,13.6,0,0,0,0,0,0,93947,8372,5,47.6,62,0,0,728,0,42,245,0,0,0,1105,"('Votes', 'Ted Cruz')"
48381,4.4,9293,19.2,58529,10.3,11877,0,0,5.6,26.7,0,1465538,12995,62,132.4,1612,0,0,5389,0,789,3677,0,0,0,12593,"('Votes', 'Ted Cruz')"
48383,22.4,93,17.7,61250,9.5,0,0,0,0,0,0,23721,7936,19,2.9,35,0,0,192,0,15,107,0,0,0,360,"('Votes', 'Ted Cruz')"
48385,2.7,392,20.7,33885,20.2,0,0,0,0,0,0,9440,3128,0,4.7,67,0,0,484,0,32,183,0,0,0,562,"('Votes', 'Ted Cruz')"
48387,3,1059,26.6,31712,16.1,1116,0,0,0,0,101783,61221,4687,8,12.4,118,0,0,933,0,33,207,0,0,0,1048,"('Votes', 'Ted Cruz')"
